ID,ENTRYTYPE,doi,journal,title,year,volume,number,dblp_key,metadata_source,author,file,grobid-version,note,pages,url,language
000942,article,10.1057/PALGRAVE.EJIS.3000580,European Journal of Information Systems,Ciborra disclosed - aletheia in the life and scholarship of Claudio Ciborra,2005,14,5,,,"Zuboff, Shoshana",,,,470--473,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000580,
000943,article,10.1057/EJIS.2011.13,European Journal of Information Systems,An historically grounded critical analysis of research articles in IS,2011,20,4,,,"de Vaujany, François-Xavier and Walsh, Isabelle and Mitev, Nathalie",,,,395--417,https://www.tandfonline.com/doi/full/10.1057/ejis.2011.13,
000944,article,10.1057/PALGRAVE.EJIS.3000708,European Journal of Information Systems,Implementing packaged enterprise software in multi-site firms - intensification of organizing and learning,2007,16,5,,,"van Fenema, Paul C and Koppius, Otto R and van Baalen, Peter J",,,,584--598,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000708,
000945,article,10.1057/EJIS.2015.5,European Journal of Information Systems,Understanding champion behaviour in a health-care information system development project - how multiple champions and champion behaviours build a coherent whole,2016,25,1,,,"van Laere, Joeri and Aggestam, Lena",,,,47--63,https://www.tandfonline.com/doi/full/10.1057/ejis.2015.5,
000946,article,10.1057/EJIS.2010.29,European Journal of Information Systems,Theme of the Special Issue - IS in interorganizational networks,2010,19,4,,,"van Liere, Diederik W and Vervest, Peter H M and Konsynski, Benn and Holland, Chris",,,,432--435,https://www.tandfonline.com/doi/full/10.1057/ejis.2010.29,
000947,article,10.1057/EJIS.2012.29,European Journal of Information Systems,Towards integrating acceptance and resistance research - evidence from a telecare case study,2013,22,4,,,"van Offenbeek, Marjolein and Boonstra, Albert and Seo, DongBack",,,,434--454,https://www.tandfonline.com/doi/full/10.1057/ejis.2012.29,
000948,article,10.1057/PALGRAVE.EJIS.3000601,European Journal of Information Systems,Change factors requiring agility and implications for IT,2006,15,2,,,"van Oosterhout, Marcel and Waarts, Eric and van Hillegersberg, Jos",,,,132--145,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000601,
000949,article,10.1057/EJIS.2011.4,European Journal of Information Systems,Us and them - a social capital perspective on the relationship between the business and IT departments,2011,20,3,,,"van den Hooff, Bart and de Winter, Maarten",,,,255--266,https://www.tandfonline.com/doi/full/10.1057/ejis.2011.4,
000950,article,10.1057/EJIS.2008.6,European Journal of Information Systems,Editorial,2008,17,2,,,"van der Heijden, Hans",,,,99--99,https://www.tandfonline.com/doi/full/10.1057/ejis.2008.6,
000951,article,10.1057/EJIS.2008.58,European Journal of Information Systems,Editorial,2008,17,6,,,"van der Heijden, Hans",,,,555--556,https://www.tandfonline.com/doi/full/10.1057/ejis.2008.58,
000952,article,10.1057/EJIS.2009.35,European Journal of Information Systems,Progress in information systems research,2009,18,5,,,"van der Heijden, Hans",,,,385--386,https://www.tandfonline.com/doi/full/10.1057/ejis.2009.35,
000953,article,10.1057/PALGRAVE.EJIS.3000613,European Journal of Information Systems,Introduction to the special issue on mobile user behaviour,2006,15,3,,,"van der Heijden, Hans and Junglas, Iris",,,,249--251,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000613,
000954,article,10.1057/PALGRAVE.EJIS.3000445,European Journal of Information Systems,Understanding online purchase intentions - contributions from technology and trust perspectives,2003,12,1,,,"van der Heijden, Hans and Verhagen, Tibert and Creemers, Marcel",,,,41--48,https://www.tandfonline.com/doi/full/10.1057/palgrave.ejis.3000445,
000955,article,10.1080/0960085X.2021.1944822,European Journal of Information Systems,An immodest proposal – going “All in” on replication research in information systems,2021,,,,,"Brendel, Alfred Benedikt and Diederich, Stephan and Niederman, Fred",,,,1--10,https://www.tandfonline.com/doi/full/10.1080/0960085X.2021.1944822,eng
000956,article,10.1080/0960085X.2021.1934130,European Journal of Information Systems,Theorising Algorithmic Justice,2022,31,3,,,"Marjanovic, Olivera and Cecez-Kecmanovic, Dubravka and Vidgen, Richard",,,,269--287,https://www.tandfonline.com/doi/full/10.1080/0960085X.2021.1934130,eng
000957,article,10.1080/0960085X.2021.1927212,European Journal of Information Systems,"Algorithmic bias: review, synthesis, and future research directions",2022,31,3,,,"Kordzadeh, Nima and Ghasemaghaei, Maryam",,,,388--409,https://www.tandfonline.com/doi/full/10.1080/0960085X.2021.1927212,eng
000958,article,10.1080/0960085X.2023.2186275,European Journal of Information Systems,How do technology use patterns influence phishing susceptibility? A two-wave study of the role of reformulated locus of control,2023,,,,,"Ayaburi, Emmanuel W. and Andoh-Baidoo, Francis Kofi",,,,1--21,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2186275,eng
000959,article,10.1080/0960085X.2023.2178742,European Journal of Information Systems,A perfect match or an arranged marriage? How chief digital officers and chief information officers perceive their relationship: a dyadic research design,2023,,,,,"Lorenz, Felix and Buchwald, Arne",,,,1--18,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2178742,eng
000960,article,10.1080/0960085X.2023.2174050,European Journal of Information Systems,Lawfulness by design – development and evaluation of lawful design patterns to consider legal requirements,2023,,,,,"Dickhaut, Ernestine and Janson, Andreas and Söllner, Matthias and Leimeister, Jan Marco",,,,1--28,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2174050,eng
000961,article,10.1080/0960085X.2023.2178978,European Journal of Information Systems,Discovering the juxtaposed affordances in digitally transformed live streaming e-commerce: A mixed-methods study from a vicarious learning perspective,2023,,,,,"Hua, Ying and Wang, Dongyi and Luo, Xin (Robert) and Chang, Fang-Kai and Xie, Yitian",,,,1--31,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2178978,eng
000962,article,10.1080/0960085X.2023.2175474,European Journal of Information Systems,Between scale and impact: member prototype ambiguity in digital transformation,2023,,,,,"Jarvenpaa, Sirkka L. and Selander, Lisen",,,,1--19,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2175474,eng
000963,article,10.1080/0960085X.2023.2180446,European Journal of Information Systems,From purchase to pantry – exploring archetypes and strategies in the context of e-grocery fulfilment,2023,,,,,"Auf der Landwehr, Marvin and Schoormann, Thorsten and von Viebahn, Christoph and Trott, Maik",,,,1--39,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2180446,eng
000964,article,10.1080/0960085X.2022.2118627,European Journal of Information Systems,Managing attention: more mindful team decision-making,2022,,,,,"Bartelt, Valerie L and Dennis, Alan R.",,,,1--20,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2118627,eng
000965,article,10.1080/0960085X.2023.2166431,European Journal of Information Systems,Management and sustenance of digital transformations in the Irish microbusiness sector: examining the key role of microbusiness owner-manager,2023,,,,,"Shirish, Anuragini and Srivastava, Shirish C. and Panteli, Niki",,,,1--25,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2166431,eng
000966,article,10.1080/0960085X.2022.2104665,European Journal of Information Systems,Do extraordinary claims require extraordinary evidence? Differential effect of trust cues on helpfulness by review extremity: an empirical study using big data,2022,,,,,"Choi, Hoon S.",,,,1--22,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2104665,eng
000967,article,10.1080/0960085X.2022.2096491,European Journal of Information Systems,Continuous improvement of information security management: an organisational learning perspective,2022,,,,,"Ghahramani, Fereshteh and Yazdanmehr, Adel and Chen, Daniel and Wang, Jingguo",,,,1--22,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2096491,eng
000968,article,10.1080/0960085X.2023.2167671,European Journal of Information Systems,Business value of SME digitalisation: when does it pay off more?,2023,,,,,"Etienne Fabian, Nicolai and Dong, John Qi and Broekhuizen, Thijs and Verhoef, Peter C.",,,,1--20,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2167671,eng
000969,article,10.1080/0960085X.2022.2088415,European Journal of Information Systems,Unpacking digital options thinking for innovation renewal: a clinical inquiry into car connectivity,2023,32,1,,,"Svahn, Fredrik and Kristensson, Martin",,,,23--34,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2088415,eng
000970,article,10.1080/0960085X.2022.2088414,European Journal of Information Systems,Adopting and integrating cyber-threat intelligence in a commercial organisation,2023,32,1,,,"Kotsias, James and Ahmad, Atif and Scheepers, Rens",,,,35--51,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2088414,eng
000971,article,10.1080/0960085X.2022.2088417,European Journal of Information Systems,Developing a collaboration system for pancreatic cancer research: a clinical design science study,2023,32,1,,,"Rueckel, David and Krumay, Barbara and Dannerer, Ewald",,,,81--91,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2088417,eng
000972,article,10.1080/0960085X.2022.2088416,European Journal of Information Systems,Patient health locus of control: the design of information systems for patient-provider interactions,2023,32,1,,,"Wallace, James and Mullarkey, Matthew T and Hevner, Alan",,,,52--63,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2088416,eng
000973,article,10.1080/0960085X.2022.2126030,European Journal of Information Systems,Clinical research from information systems practice,2023,32,1,,,"Baskerville, Richard and vom Brocke, Jan and Mathiassen, Lars and Scheepers, Helana",,,,1--9,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2126030,eng
000974,article,10.1080/0960085X.2022.2096490,European Journal of Information Systems,Developing human/AI interactions for chat-based customer services: lessons learned from the Norwegian government,2023,32,1,,,"Vassilakopoulou, Polyxeni and Haug, Arve and Salvesen, Leif Martin and Pappas, Ilias O.",,,,10--22,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2096490,eng
000975,article,10.1080/0960085X.2022.2085200,European Journal of Information Systems,Strategic alignment of enterprise architecture management – how portfolios of control mechanisms track a decade of enterprise transformation at Commerzbank,2023,32,1,,,"Beese, Jannis and Haki, Kazem and Schilling, Raphael and Kraus, Martin and Aier, Stephan and Winter, Robert",,,,92--105,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2085200,eng
000976,article,10.1080/0960085X.2022.2088413,European Journal of Information Systems,Digital nudging for technical debt management at Credit Suisse,2023,32,1,,,"Haki, Kazem and Rieder, Annamina and Buchmann, Lorena and W.Schneider, Alexander",,,,64--80,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2088413,eng
000977,article,10.1080/0960085X.2023.2169202,European Journal of Information Systems,Unraveling the effect of organisational resources and top management support on e-commerce capabilities: evidence from ADANCO-SEM and fsQCA,2023,,,,,"Lin, Jiabao and (Robert) Luo, Xin and Li, Lei and Hsu, Carol",,,,1--19,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2169202,eng
000978,article,10.1080/0960085X.2022.2078235,European Journal of Information Systems,Antecedents and performance outcomes of employees’ data analytics skills: an adaptation structuration theory-based empirical investigation,2022,,,,,"Shao, Zhen and Benitez, Jose and Zhang, Jing and Zheng, Hanqing and Ajamieh, Aseel",,,,1--20,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2078235,eng
000979,article,10.1080/0960085X.2022.2073278,European Journal of Information Systems,Responsible cognitive digital clones as decision-makers: a design science research study,2023,32,5,,,"Golovianko, Mariia and Gryshko, Svitlana and Terziyan, Vagan and Tuunanen, Tuure",,,,879--901,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2073278,eng
000980,article,10.1080/0960085X.2022.2041371,European Journal of Information Systems,Governing innovation platforms in multi-business organisations,2022,,,,,"Schreieck, Maximilian and Wiesche, Manuel and Krcmar, Helmut",,,,1--22,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2041371,eng
000981,article,10.1080/0960085X.2023.2165978,European Journal of Information Systems,Digital transformation of professional healthcare practices: fitness seeking across a rugged value landscape,2023,,,,,"Ologeanu-Taddei, Roxana and Guthrie, Cameron and Jensen, Tina Blegind",,,,1--18,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2165978,eng
000982,article,10.1080/0960085X.2023.2171317,European Journal of Information Systems,The great start of the day is morning? the roles of diurnal variations and interaction modes for investment decisions in lending-based crowdfunding,2023,,,,,"Wu, Yi and Shen, Yi and Lin, Zhijie and Li, Yuelei",,,,1--18,https://www.tandfonline.com/doi/full/10.1080/0960085X.2023.2171317,eng
000983,article,10.1080/0960085X.2022.2154712,European Journal of Information Systems,"Integrating and Synthesising Technostress Research: A Meta-Analysis on Technostress Creators, Outcomes, and IS Usage Contexts",2023,,,,,"Nastjuk, Ilja and Trang, Simon and Grummeck-Braamt, Julius-Viktor and Adam, Marc T. P. and Tarafdar, Monideepa",,,,1--22,https://www.tandfonline.com/doi/full/10.1080/0960085X.2022.2154712,eng
000984,article,10.1080/0960085X.2021.1977729,European Journal of Information Systems,Algorithmic control and gig workers: a legitimacy perspective of Uber drivers,2021,,,,,"Wiener, Martin and Cram, W. and Benlian, Alexander",,,,1--23,https://www.tandfonline.com/doi/full/10.1080/0960085X.2021.1977729,eng
000985,article,10.1080/0960085X.2021.1980444,European Journal of Information Systems,Can peers help reduce violations of information security policies? The role of peer monitoring,2021,,,,,"Yazdanmehr, Adel and Wang, Jingguo",,,,1--21,https://www.tandfonline.com/doi/full/10.1080/0960085X.2021.1980444,eng
