ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,doi,file,ENTRYTYPE,year,note
P_0000001115,0000001115,pdf,1,9,Packaged software: implications of the differences from custom approaches to software development,European Journal of Information Systems,"Sawyer, S.",lfoppiano/grobid:0.8.1,,data/pdfs/9_1/Sawyer2000.pdf,article,,
P_0000001116,0000001116,pdf,5,30,Validating the coevolutionary principles of business and IS alignment via agent-based modeling,European Journal of Information Systems,"Zhang, Mengmeng and Chen, Honghui and Lyytinen, Kalle and Ngwenyama, Ojelanki and Osei-Bryson, Kweku-Muata",lfoppiano/grobid:0.8.1,10.1080/0960085X.2020.1801360,data/pdfs/30_5/ZhangChenLyytinen2021.pdf,article,,
P_0000001117,0000001117,pdf,1,1,The decision making basis for information systems: the contribution of Vickers' concept of appreciation to a soft systems perspective,European Journal of Information Systems,"Lewis, P. J",lfoppiano/grobid:0.8.1,,data/pdfs/1_1/Lewis.pdf,article,,
P_0000001118,0000001118,pdf,4,24,A unified model of IT continuance: three complementary perspectives and crossover effects,European Journal of Information Systems,"Bhattacherjee, Anol and Lin, Chieh-Peng",lfoppiano/grobid:0.8.1,10.1057/EJIS.2013.36,data/pdfs/24_4/BhattacherjeeLin2015.pdf,article,2014,
P_0000001119,0000001119,pdf,1,20,How do IT capabilities create strategic value? Toward greater integration of insights from reductionistic and holistic approaches,European Journal of Information Systems,"Fink, Lior",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.53,data/pdfs/20_1/Fink2011.pdf,article,2010,
P_0000001120,0000001120,pdf,2,1,,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,,data/pdfs/1_2/Cornford.pdf,article,,Contents
P_0000001121,0000001121,pdf,1,22,Enriching our theoretical repertoire: the role of evolutionary psychology in technology acceptance,European Journal of Information Systems,"Abraham, Chon and Boudreau, Marie-Claude and Junglas, Iris and Watson, Richard",lfoppiano/grobid:0.8.1,10.1057/EJIS.2011.25,data/pdfs/22_1/AbrahamBoudreauJunglasEtAl2013.pdf,article,2011,
P_0000001122,0000001122,pdf,3,20,Scalable growth in IT-enabled service provisioning: a sensemaking perspective,European Journal of Information Systems,"Lewis, Mark O and Mathiassen, Lars and Rai, Arun",lfoppiano/grobid:0.8.1,10.1057/EJIS.2011.5,data/pdfs/20_3/LewisMathiassenRai2011.pdf,article,2011,
P_0000001123,0000001123,pdf,1,30,The way forward,European Journal of Information Systems,"Kotlarsky, Julia and Mikalef, Patrick and Mishra, Jyoti and Nah, Fiona and Myers, Michael D",lfoppiano/grobid:0.8.1,10.1080/0960085X.2021.1889346,data/pdfs/30_1/Myers2021b.pdf,article,,
P_0000001124,0000001124,pdf,3,13,"Time, change and beliefs",European Journal of Information Systems,"Paul, Ray J",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000506,data/pdfs/13_3/Paul2004.pdf,article,,
P_0000001125,0000001125,pdf,3,3,Empirically assessing factors related to DSS benefits,European Journal of Information Systems,"Udo, G. J and Guimaraes, T.",lfoppiano/grobid:0.8.1,,data/pdfs/3_3/Udo_Empirically Assessing Fact.pdf,article,,
P_0000001126,0000001126,pdf,6,25,Alignment in an inter-organisational network: the case of ARC transistance,European Journal of Information Systems,"Katzy, Bernhard R and Sung, Gordon and Crowston, Kevin",lfoppiano/grobid:0.8.1,10.1057/EJIS.2016.9,data/pdfs/25_6/KatzySungCrowston2016.pdf,article,2015,
P_0000001127,0000001127,pdf,1,20,Requirements engineering blinders: exploring information systems developers' black-boxing of the emergent character of requirements,European Journal of Information Systems,"Holmstro, Jonny and Sawyer, Steven",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.51,data/pdfs/20_1/HolmstromSawyer2011.pdf,article,2010,
P_0000001128,0000001128,pdf,2,27,,European Journal of Information Systems,"Kloör, Benjamin and Monhof, Markus and Beverungen, Daniel and Braäer, Sebastian",lfoppiano/grobid:0.8.1,10.1057/S41303-017-0044-3,data/pdfs/27_2/KlorMonhofBeverungenEtAl2018.pdf,article,2017,
P_0000001129,0000001129,pdf,5,14,Challenging wisdom,European Journal of Information Systems,"Morazzoni, Anna Maria",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000586,data/pdfs/14_5/Morazzoni2005.pdf,article,,
P_0000001130,0000001130,pdf,3,17,An institutional analysis on the dynamics of the interaction between standardizing and scaling processes: a case study from Ethiopia,European Journal of Information Systems,"Mekonnen, Selamawit Molla and Sahay, Sundeep",lfoppiano/grobid:0.8.1,10.1057/EJIS.2008.17,data/pdfs/17_3/MekonnenSahay2008.pdf,article,,
P_0000001131,0000001131,pdf,3,3,,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,,data/pdfs/3_3/Book_review_2.pdf,article,,Contents
P_0000001132,0000001132,pdf,6,1,Information system sophistication and financial performance of small engineering firms,European Journal of Information Systems,"Cragg, P. B and King, M.",lfoppiano/grobid:0.8.1,,data/pdfs/1_6/Cragg_Information System Sophi.pdf,article,,
P_0000001133,0000001133,pdf,2,5,The configuration of inter-organizational relations,European Journal of Information Systems,"Klein, S.",lfoppiano/grobid:0.8.1,,data/pdfs/5_2/Klein1996_The Configuration Of.pdf,article,,
P_0000001134,0000001134,pdf,3,11,Role of GSS on collaborative problem-based learning: a study on knowledge externalisation,European Journal of Information Systems,"Kwok, Rc-W and Lee, J-N and Huynh, M. Q and Pi, S-M",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE/EJIS/3000421,data/pdfs/11_3/Kwok2002_Role Of Gss On Collab.pdf,article,,
P_0000001135,0000001135,pdf,1,25,Understanding champion behaviour in a healthcare information system development projecthow multiple champions and champion behaviours build a coherent whole,European Journal of Information Systems,"Van Laere, Joeri and Aggestam, Lena",lfoppiano/grobid:0.8.1,10.1057/EJIS.2015.5,data/pdfs/25_1/vanLaereAggestam2016.pdf,article,2015,
P_0000001136,0000001136,pdf,2,10,Transfer of knowledge in knowledge management systems: unexplored issues and suggested studies,European Journal of Information Systems,"Huber, G. P",lfoppiano/grobid:0.8.1,,data/pdfs/10_2/Huber2001.pdf,article,,
P_0000001137,0000001137,pdf,2,14,Investigating success factors in enterprise application integration: a case-driven analysis,European Journal of Information Systems,"Lam, Wing",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000530,data/pdfs/14_2/Lam2005.pdf,article,,
P_0000001138,0000001138,pdf,4,25,The inner and the outer model in explanatory design theory: the case of designing electronic feedback systems,European Journal of Information Systems,"Niehaves, Bjoern and Ortbach, Kevin",lfoppiano/grobid:0.8.1,10.1057/EJIS.2016.3,data/pdfs/25_4/NiehavesOrtbach2016.pdf,article,2016,
P_0000001139,0000001139,pdf,6,27,Opinion seeking in a social network-enabled product review website: a study of word-of-mouth in the era of digital social networks,European Journal of Information Systems,"Grange, Camille and Benbasat, Izak",lfoppiano/grobid:0.8.1,10.1080/0960085X.2018.1472196,data/pdfs/27_6/GrangeBenbasat2018.pdf,article,,
P_0000001140,0000001140,pdf,6,16,ALTAR: achieving learning through action research,European Journal of Information Systems,"Shah, Hanifa and Eardley, Alan and Wood-Harper, Trevor",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000720,data/pdfs/16_6/ShahEardleyWoodHarper2007.pdf,article,,
P_0000001141,0000001141,pdf,1,3,A menu-driven environment for automated urban and regional analysis: a GIS application for educational purposes,European Journal of Information Systems,"Karnavou, E. and Mikelis, D.",lfoppiano/grobid:0.8.1,,data/pdfs/3_1/Karnavou_A Menu-Driven Environ.pdf,article,,
P_0000001142,0000001142,pdf,4,1,A paradigmatic analysis of contemporary schools of IS development,European Journal of Information Systems,"Iivari, J.",lfoppiano/grobid:0.8.1,,data/pdfs/1_4/Iivari_A Paradigmatic Analysis.pdf,article,,
P_0000001143,0000001143,pdf,3,3,,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,,data/pdfs/3_3/Book_review.pdf,article,,Book review
P_0000001144,0000001144,pdf,4,8,Improving the usability of information systems: the role of the technical communicator,European Journal of Information Systems,"Fisher, J.",lfoppiano/grobid:0.8.1,,data/pdfs/8_4/Fisher1999_Improving The Usabi.pdf,article,,
P_0000001145,0000001145,pdf,2,11,,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,10.1057/PALGRAVE/EJIS/3000427,data/pdfs/11_2/Editorial.pdf,article,,
P_0000001146,0000001146,pdf,5,1,,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,,data/pdfs/1_5/Book_review_4.pdf,article,,Book review
P_0000001147,0000001147,pdf,3,1,,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,,data/pdfs/1_3/Book Reviews2.pdf,article,,Contents
P_0000001148,0000001148,pdf,5,19,Proactive or reactive IT leaders? A test of two competing hypotheses of IT innovation and environment alignment,European Journal of Information Systems,"Lu, Ying and Ramamurthy, Keshavamurthy",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.36,data/pdfs/19_5/LuRamamurthy2010.pdf,article,2010,
P_0000001149,0000001149,pdf,5,14,Let's be baroque!,European Journal of Information Systems,"Strand, Dixi Louise and Dixi, Louise and Strand",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000558,data/pdfs/14_5/Strand2005.pdf,article,,
P_0000001150,0000001150,pdf,3,6,Using DEKAF to understand data modelling in the practitioner domain,European Journal of Information Systems,"Hitchman, S.",lfoppiano/grobid:0.8.1,,data/pdfs/6_3/3000265a.pdf,article,,
P_0000001151,0000001151,pdf,1,16,Perceived network externalities and communication technology acceptance,European Journal of Information Systems,"Strader, Troy J and Ramaswami, Sridhar N and Houle, Philip A",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000657,data/pdfs/16_1/StraderRamaswamiHoule2007.pdf,article,,
P_0000001152,0000001152,pdf,1,19,Eliciting tacit knowledge about requirement analysis with a Grammar-targeted Interview Method (GIM),European Journal of Information Systems,"Zappavigna, Michele and Patrick, Jon",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.1,data/pdfs/19_1/ZappavignaPatrick2010.pdf,article,,
P_0000001153,0000001153,pdf,2,14,Managing user acceptance towards enterprise resource planning (ERP) systemsunderstanding the dissonance between user expectations and managerial policies,European Journal of Information Systems,"Lim, Eric T K and Pan, Shan Ling and Wee, Chee",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000531,data/pdfs/14_2/LimPanTan2005.pdf,article,,
P_0000001154,0000001154,pdf,1,20,Information system personnel career anchor changes leading to career changes,European Journal of Information Systems,"Chang, Ling-Hsing and Chen, Victor and Klein, Gary and Jiang, James J",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.54,data/pdfs/20_1/ChangChenKleinEtAl2011.pdf,article,2010,
P_0000001155,0000001155,pdf,5,19,The ontological deficiencies of process modeling in practice,European Journal of Information Systems,"Recker, Jan and Indulska, Marta and Rosemann, Michael and Green, Peter and Al",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.38,data/pdfs/19_5/ReckerIndulskaRosemannEtAl2010.pdf,article,2010,
P_0000001156,0000001156,pdf,4,29,Enabling collaboration and innovation in Denver's smart city through a living lab: a social capital perspective,European Journal of Information Systems,"Bartelt, Valerie L and Urbaczewski, Andrew and Mueller, Andrew G and Sarker, Suprateek and Benbunan-Fich, Raquel and Desouza, Kevin C and Kim, ;. and Andersen, Normann",lfoppiano/grobid:0.8.1,10.1080/0960085X.2020.1762127,data/pdfs/29_4/BarteltUrbaczewskiMuellerEtAl2020.pdf,article,,
P_0000001157,0000001157,pdf,2,8,Opportunistic strategy formulation for IS/IT planning,European Journal of Information Systems,"Hackney, R. and Little, S.",lfoppiano/grobid:0.8.1,,data/pdfs/8_2/Hackney1999_Opportunistic Stra.pdf,article,,
P_0000001158,0000001158,pdf,4,30,Privacy concerns and digital government: exploring citizen willingness to adopt the COVIDSafe app,European Journal of Information Systems,"Lin, Jiesen and Carter, Lemuria and Liu, Dapeng and Ågerfalk, Pär and Conboy, Kieran and Myers, Michael",lfoppiano/grobid:0.8.1,10.1080/0960085X.2021.1920857,data/pdfs/30_4/LinCarterLiu2021.pdf,article,,
P_0000001159,0000001159,pdf,4,5,An experimental investigation into the process of knowledgebased systems development,European Journal of Information Systems,"Lee, S. and O'keefe, R. M",lfoppiano/grobid:0.8.1,,data/pdfs/5_4/Lee1996_An Experimental Invest.pdf,article,,
P_0000001160,0000001160,pdf,1,23,Empiricism in interpretive IS research: a response to Stahl,European Journal of Information Systems,"Walsham, Geoff",lfoppiano/grobid:0.8.1,10.1057/EJIS.2012.57,data/pdfs/23_1/Walsham2014.pdf,article,2013,
P_0000001161,0000001161,pdf,4,6,An extension of the tri-core model of information systems innovation: strategic and technological moderators,European Journal of Information Systems,"Grover, V.",lfoppiano/grobid:0.8.1,,data/pdfs/6_4/3000274a.pdf,article,,
P_0000001162,0000001162,pdf,4,13,"Time, change and EJIS",European Journal of Information Systems,"Paul, Ray J",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE.EJIS.3000514,data/pdfs/13_4/Paul2004a.pdf,article,,
P_0000001163,0000001163,pdf,6,1,Generic manufacturing information systems development via template prototyping,European Journal of Information Systems,"Afferson, M. and Andrews', J. K and Muhlemann, A. P and Price, D. H R and Sharp, J. A",lfoppiano/grobid:0.8.1,,data/pdfs/1_6/Afferson_Generic Manufacturing.pdf,article,,
P_0000001164,0000001164,pdf,1,4,An empirical study of information technology enabled business process redesign and corporate competitive strategy,European Journal of Information Systems,"Fiedler, K. D and Grover, V. and Teng, J. T C",lfoppiano/grobid:0.8.1,,data/pdfs/4_1/Fiedler1995_An Empirical Study.pdf,article,,
P_0000001165,0000001165,pdf,4,1,The application of an expert system shell to an unstructured domain of expertise: using expert system technology to teach SSM,European Journal of Information Systems,"Stowell, F. A and West, D. and Stansfield, M. H",lfoppiano/grobid:0.8.1,,data/pdfs/1_4/Stowell_The Application Of An .pdf,article,,
P_0000001166,0000001166,pdf,4,30,Is there a shift from positivity to negativity about technology in the field of IS?,European Journal of Information Systems,"Myers, Michael D.",lfoppiano/grobid:0.8.1,10.1080/0960085X.2021.1946252,data/pdfs/30_4/Myers2021c.pdf,article,,
P_0000001167,0000001167,pdf,5,1,,European Journal of Information Systems,,lfoppiano/grobid:0.8.1,,data/pdfs/1_5/Book_review_1.pdf,article,,Book review
P_0000001168,0000001168,pdf,5,23,Changing information retrieval behaviours: an empirical investigation of users' cognitive processes in the choice of location-based services,European Journal of Information Systems,"Constantiou, Ioanna D and Lehrer, Christiane and Hess, Thomas",lfoppiano/grobid:0.8.1,10.1057/EJIS.2014.12,data/pdfs/23_5/ConstantiouLehrerHess2014.pdf,article,2014,
P_0000001169,0000001169,pdf,3,19,Getting pragmatic,European Journal of Information Systems,"¨r, Pa and ˚gerfalk, J. A",lfoppiano/grobid:0.8.1,10.1057/EJIS.2010.22,data/pdfs/19_3/Agerfalk2010.pdf,article,,
P_0000001170,0000001170,pdf,2,25,Handle mergers and acquisitions with care: the fragility of trust between the IT-service provider and end-users,European Journal of Information Systems,"Brown, Susan A and Massey, Anne P and Ward, Kerry W",lfoppiano/grobid:0.8.1,10.1057/EJIS.2015.10,data/pdfs/25_2/BrownMasseyWard2016.pdf,article,2015,
P_0000001171,0000001171,pdf,3,10,,European Journal of Information Systems,"Paterno, F.",lfoppiano/grobid:0.8.1,,data/pdfs/10_3/PaternoUNKNOWN.pdf,article,,Book review
P_0000001172,0000001172,pdf,2,24,The roles of contextual elements in post-merger common platform development: an empirical investigation,European Journal of Information Systems,"Jain, Radhika P and Ramesh, Balasubramaniam",lfoppiano/grobid:0.8.1,10.1057/EJIS.2014.42,data/pdfs/24_2/JainRamesh2015.pdf,article,2015,
P_0000001173,0000001173,pdf,6,23,Insufficient theoretical contribution: a conclusive rationale for rejection?,European Journal of Information Systems,"Ågerfalk, Pär J",lfoppiano/grobid:0.8.1,10.1057/EJIS.2014.35,data/pdfs/23_6/Agerfalk2014.pdf,article,,
P_0000001174,0000001174,pdf,1,11,Developing a frame of reference for ex-ante IT/IS investment evaluation,European Journal of Information Systems,"Irani, Z. and Love, Ped",lfoppiano/grobid:0.8.1,10.1057/PALGRAVE/EJIS/3000411,data/pdfs/11_1/IraniLove2002.pdf,article,,
P_0000001175,0000001175,pdf,3,18,A longitudinal analysis of trajectory changes in the software industry: the case of the content management application segment,European Journal of Information Systems,"Vitari, Claudio and Ravarini, Aurelio",lfoppiano/grobid:0.8.1,10.1057/EJIS.2009.13,data/pdfs/18_3/VitariRavarini2009.pdf,article,2009,
