id,ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,doi,year,note
1828,P_001860,1860,pdf,4.0,47.0,ATTENTION TO DIGITAL INNOVATION: EXPLORING THE IMPACT OF A CHIEF INFORMATION OFFICER IN THE TOP MANAGEMENT TEAM 1,MIS Quarterly,"Bendig, David and Wagner, Robin and Piening, Erk P and Foege, Johann Nils",lfoppiano/grobid:0.8.1,data/pdfs/47_4/BendigWagnerPieningEtAl2023.pdf,article,10.25300/MISQ/2023/17152,,
1829,P_001861,1861,pdf,4.0,47.0,ELECTORAL COMPETITION IN THE AGE OF SOCIAL MEDIA: THE ROLE OF SOCIAL MEDIA INFLUENCERS 1,MIS Quarterly,"Ding, Chao and Jabr, Wael and Guo, Hong",lfoppiano/grobid:0.8.1,data/pdfs/47_4/DingJabrGuo2023.pdf,article,10.25300/MISQ/2022/16422,,
1830,P_001862,1862,pdf,4.0,47.0,PASSING THE TORCH: HOW PARENTAL PRIVACY CONCERNS AFFECT ADOLESCENT SELF-DISCLOSURE ON SOCIAL NETWORKING SITES 1,MIS Quarterly,"Wang, Jingguo and Dong, Meichen and Yang, Zhiyong and Li, Yuan",lfoppiano/grobid:0.8.1,data/pdfs/47_4/WangDongYangEtAl2023.pdf,article,10.25300/MISQ/2022/16761,,
1831,P_001866,1866,pdf,2.0,48.0,DIGITIZATION OF TRANSACTION TERMS WITHIN TCE: STRONG SMART CONTRACT AS A NEW MODE OF TRANSACTION GOVERNANCE 1,MIS Quarterly,"Halaburda, Hanna and Levina, Natalia and Min, Semi",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (1).pdf,article,10.25300/MISQ/2023/17818,,
1832,P_001867,1867,pdf,2.0,48.0,"NO NEWS IS BAD NEWS: THE INTERNET, CORRUPTION, AND THE DECLINE OF THE FOURTH ESTATE 1",MIS Quarterly,"Matherly, Ted and Greenwood, Brad N",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (12).pdf,article,10.25300/MISQ/2023/17869,,
1833,P_001868,1868,pdf,2.0,48.0,LYING FOR VIEWERS: COMMINGLED PARTISAN FALSEHOODS INCREASE VIEWING AND SHARING OF NEWS MEDIA 1,MIS Quarterly,"Seol, Seyoung and Mejia, Jorge and Dennis, Alan R",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (7).pdf,article,10.25300/MISQ/2023/17928,,
1834,P_001869,1869,pdf,2.0,48.0,DEALING WITH COMPLEXITY IN DESIGN SCIENCE RESEARCH: A METHODOLOGY USING DESIGN ECHELONS 1,MIS Quarterly,"Tuunanen, Tuure and Winter, Robert and Vom Brocke, Jan and Mädche, Alexander and Pekkola, Samuli and Rothenberger, Marcus and Rossi, Matti and Sein, Kyaw and Smolander, Kari and Tremblay, Monica Chiarini",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (3).pdf,article,10.25300/MISQ/2023/16700,,
1835,P_001870,1870,pdf,2.0,48.0,ENGAGING USERS ON SOCIAL MEDIA BUSINESS PAGES: THE ROLES OF USER COMMENTS AND FIRM RESPONSES 1,MIS Quarterly,"Cheng, Xiaoye and Bala, Hillol and Yang, Mochen",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (15).pdf,article,10.25300/MISQ/2023/17621,,
1836,P_001872,1872,pdf,2.0,48.0,EDITOR'S COMMENTS,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (2).pdf,article,,,
1837,P_001873,1873,pdf,2.0,48.0,DATA COMMONING IN THE LIFE SCIENCES 1,MIS Quarterly,"Priego, Laia Pujol and Wareham, Jonathan",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (5).pdf,article,10.25300/MISQ/2023/17439,,
1838,P_001874,1874,pdf,2.0,48.0,HOW THE LOCUS OF UNCERTAINTY SHAPES THE INFLUENCE OF CEO LONG-TERM COMPENSATION ON INFORMATION TECHNOLOGY CAPITAL INVESTMENTS 1,MIS Quarterly,"Saldanha, Terence J V and Andrade-Rojas, Mariana G and Kathuria, Abhishek and Khuntia, Jiban and Krishnan, M. S and Ross, Stephen M",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (4).pdf,article,10.25300/MISQ/2023/17433,,
1839,P_001875,1875,pdf,2.0,48.0,CREATION OR DESTRUCTION? STEM OPT EXTENSION AND EMPLOYMENT OF INFORMATION TECHNOLOGY PROFESSIONALS 1,MIS Quarterly,"Guo, Xue and Gong, Jing and Pang, Min-Seok",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (13).pdf,article,10.25300/MISQ/2023/17585,,
1840,P_001876,1876,pdf,2.0,48.0,ECONOMICS OF ANALYTICS SERVICES ON A MARKETPLACE PLATFORM 1,MIS Quarterly,"Wang, Zhe and Guo, Hong and Liu, Dengpan",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve.pdf,article,10.25300/MISQ/2023/16452,,
1841,P_001877,1877,pdf,2.0,48.0,GENERATIVITY AND PROFITABILITY ON B2B INNOVATION PLATFORMS: A SIMULATION-BASED THEORY DEVELOPMENT 1,MIS Quarterly,"Haki, Kazem and Tanriverdi, Hüseyin and Safaei, Dorsa and Schmid, Marius and Aier, Stephan and Winter, Robert",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (8).pdf,article,10.25300/MISQ/2023/17701,,
1842,P_001878,1878,pdf,2.0,48.0,IN-CONSUMPTION INFORMATION CUES AND ONLINE VIDEO CONSUMPTION 1,MIS Quarterly,"Sim, Jaeung and Choi, Kyungmin and Pil, Sang and Carey, Han W P and Cho, Daegon",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (10).pdf,article,10.25300/MISQ/2023/17763,,
1843,P_001880,1880,pdf,2.0,48.0,UNDERSTANDING THE RETURNS FROM INTEGRATED ENTERPRISE SYSTEMS: THE IMPACTS OF AGILE AND PHASED IMPLEMENTATION STRATEGIES 1,MIS Quarterly,"Aral, Sinan and Brynjolfsson, Erik and Gu, Chris and Wang, Hongchang and Wu, D. J",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (17).pdf,article,10.25300/MISQ/2023/17420,,
1844,P_001881,1881,pdf,2.0,48.0,COMMERCIALIZING SOCIAL MEDIA? HOW SHOWROOMS ON SOCIAL MEDIA FAN PAGES INFLUENCE CUSTOMER BEHAVIOR 1,MIS Quarterly,"Jung, Jaehwuen and Wang, Ada and Wattal, Sunil",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (6).pdf,article,10.25300/MISQ/2023/17622,,
1845,P_001882,1882,pdf,2.0,48.0,DECONSTRUCTING TECHNOSTRESS: A CONFIGURATIONAL APPROACH TO EXPLAINING JOB BURNOUT AND JOB PERFORMANCE 1,MIS Quarterly,"Pflügner, Katharina and Maier, Christian and Thatcher, Jason Bennett and Mattke, Jens and Weitzel, Tim and Arcy, John D '",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (11).pdf,article,10.25300/MISQ/2023/16978,,
1846,P_001883,1883,pdf,2.0,48.0,NAVIGATING THE DIGITAL TERRAIN OF PROSOCIAL DISCLOSURES AND LIKABILITY 1,MIS Quarterly,"Tan, Jane and Yan, Lucy and Pedraza-Martinez, Alfonso J",lfoppiano/grobid:0.8.1,data/pdfs/48_2/retrieve (9).pdf,article,10.25300/MISQ/2023/17700,,
1847,P_001884,1884,pdf,3.0,47.0,EXTRACTING ACTIONABLE INSIGHTS FROM TEXT DATA: A STABLE TOPIC MODEL APPROACH 1,MIS Quarterly,"Yang, Yi and Subramanyam, Ramanath",lfoppiano/grobid:0.8.1,data/pdfs/47_3/YangSubramanyam2022.pdf,article,10.25300/MISQ/2022/16957,,
1848,P_001886,1886,pdf,1.0,48.0,EDITOR'S COMMENTS,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (1).pdf,article,,,
1849,P_001887,1887,pdf,1.0,48.0,BALANCING AFFORDANCES AND CONSTRAINTS: DESIGNING ENTERPRISE SOCIAL MEDIA FOR ORGANIZATIONAL KNOWLEDGE WORK 1,MIS Quarterly,"Safadi, Hani",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (12).pdf,article,10.25300/MISQ/2023/16499,,
1850,P_001888,1888,pdf,1.0,48.0,INCLUSION BY DESIGN: REQUIREMENTS ELICITATION WITH DIGITALLY MARGINALIZED COMMUNITIES 1,MIS Quarterly,"Faik, Isam and Sengupta, Avijit and Deng, Yimeng",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (7).pdf,article,10.25300/MISQ/2023/17225,,
1851,P_001889,1889,pdf,1.0,48.0,THE ENTRAINMENT OF TASK ALLOCATION AND RELEASE CYCLES IN OPEN SOURCE SOFTWARE DEVELOPMENT 1,MIS Quarterly,"Lindberg, Aron and Schecter, Aaron and Berente, Nicholas and Hennel, Phil and Lyytinen, Kalle",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (3).pdf,article,10.25300/MISQ/2023/16789,,
1852,P_001890,1890,pdf,1.0,48.0,DUAL PATHWAYS OF VALUE CREATION FROM DIGITAL STRATEGIC POSTURE: CONTINGENT EFFECTS OF COMPETITIVE ACTIONS AND ENVIRONMENTAL UNCERTAINTY 1,MIS Quarterly,"Choi, Inmyung and Cantor, David E and Han, Kunsoo and George, Joey F",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (15).pdf,article,10.25300/MISQ/2023/16470,,
1853,P_001891,1891,pdf,1.0,48.0,WEBSITE LOCALIZATION STRATEGIES TO PROMOTE GLOBAL E-COMMERCE: THE MODERATING ROLE OF INDIVIDUALISM AND COLLECTIVISM 1,MIS Quarterly,"Wu, Tailai and Peng, Chih-Hung and Choon, Ling and Sia and Lu, Yaobin",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (2).pdf,article,10.25300/MISQ/2022/15542,,
1854,P_001892,1892,pdf,1.0,48.0,USING DIGITAL NUDGES TO ENHANCE COLLECTIVE INTELLIGENCE IN ONLINE COLLABORATION: INSIGHTS FROM UNEXPECTED OUTCOMES 1,MIS Quarterly,"Gupta, Pranav and Kim, Young Ji and Glikson, Ella and Woolley, Anita Williams",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (14).pdf,article,10.25300/MISQ/2023/16752,,
1855,P_001893,1893,pdf,1.0,48.0,CREATING PROACTIVE CYBER THREAT INTELLIGENCE WITH HACKER EXPLOIT LABELS: A DEEP TRANSFER LEARNING APPROACH 1,MIS Quarterly,"Ampel, Benjamin M and Samtani, Sagar and Zhu, Hongyi and Chen, Hsinchun",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (5).pdf,article,10.25300/MISQ/2023/17316,,
1856,P_001894,1894,pdf,1.0,48.0,TIME WILL TELL: THE CASE FOR AN IDIOGRAPHIC APPROACH TO BEHAVIORAL CYBERSECURITY RESEARCH 1,MIS Quarterly,"Cram, W. Alec and Arcy, John D ' and Benlian, Alexander",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (4).pdf,article,10.25300/MISQ/2023/17707,,
1857,P_001895,1895,pdf,1.0,48.0,EFFECTS OF EXPLICIT SPONSORSHIP DISCLOSURE ON USER ENGAGEMENT IN SOCIAL MEDIA INFLUENCER MARKETING 1,MIS Quarterly,"Cao, Zike and Belo, Rodrigo",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (13).pdf,article,10.25300/MISQ/2023/17944,,
1858,P_001896,1896,pdf,1.0,48.0,HOW USERS DRIVE VALUE IN TWO-SIDED MARKETS: PLATFORM DESIGNS THAT MATTER 1,MIS Quarterly,"Zhou, Zhou and Zhang, Lingling and Van Alstyne, Marshall",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve.pdf,article,10.25300/MISQ/2023/17012,,
1859,P_001897,1897,pdf,1.0,48.0,SKIN IN THE GAME: THE TRANSFORMATIONAL POTENTIAL OF DECENTRALIZED AUTONOMOUS ORGANIZATIONS 1,MIS Quarterly,"Wong Ellinger, Eleunthia and Gregory, Robert Wayne and Mini, Tobias and Widjaja, Thomas and Henfridsson, Ola",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (8).pdf,article,10.25300/MISQ/2023/17690,,
1860,P_001898,1898,pdf,1.0,48.0,REAL-EFFORT INCENTIVES IN ONLINE LABOR MARKETS: PUNISHMENTS AND REWARDS FOR INDIVIDUALS AND GROUPS 1,MIS Quarterly,"Hashim, Matthew J and Bockstedt, Jesse C",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (10).pdf,article,10.25300/MISQ/2023/15166,,
1861,P_001899,1899,pdf,1.0,48.0,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (6).pdf,article,,,
1862,P_001900,1900,pdf,1.0,48.0,IREPAIR OR I REPAIR? A DIALECTICAL PROCESS ANALYSIS OF CONTROL ENACTMENT IN THE IPHONE REPAIR AFTERMARKET 1,MIS Quarterly,"Recker, Jan and Zeiss, Roman and Mueller, Mario",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (11).pdf,article,10.25300/MISQ/2023/17511,,
1863,P_001901,1901,pdf,1.0,48.0,"DELAYS IN INFORMATION PRESENTATION LEAD TO BRAIN STATE SWITCHING, WHICH DEGRADES USER PERFORMANCE, AND THERE MAY NOT BE MUCH WE CAN DO ABOUT IT 1",MIS Quarterly,"Harmon, Kevin A and Lee, Hansol and Khasraghi, Bahar Javadi and Parmar, Harshit S and Walden, Eric A",lfoppiano/grobid:0.8.1,data/pdfs/48_1/retrieve (9).pdf,article,10.25300/MISQ/2023/17680,,
1864,P_001902,1902,pdf,3.0,48.0,EQUAL OPPORTUNITY FOR ALL? THE LONG TAIL OF CROWDFUNDING: EVIDENCE FROM KICKSTARTER 1,MIS Quarterly,"Geva, Hilah and Barzilay, Ohad and Goldstein, Anat and Oestreicher-Singer, Gal",lfoppiano/grobid:0.8.1,data/pdfs/48_3/13document.pdf,article,10.25300/MISQ/2023/17568,,
1865,P_001903,1903,pdf,3.0,48.0,BEHAVIORALLY MEASURING USABILITY BY ANALYZING USERS' MOUSE MOVEMENT EFFICIENCY 1,MIS Quarterly,"Wilson, David W and Valacich, Joseph S and Jenkins, Jeffrey L",lfoppiano/grobid:0.8.1,data/pdfs/48_3/5document.pdf,article,10.25300/MISQ/2023/17900,,
1866,P_001904,1904,pdf,3.0,48.0,DYNAMICS OF COMPETITION ON OPENNESS STRATEGIES AND SOFTWARE MAINTENANCE 1,MIS Quarterly,"Mallipeddi, Rakesh R and Demirezen, Emre M and Kumar, Subodha and Gopal, Ram D",lfoppiano/grobid:0.8.1,data/pdfs/48_3/14document.pdf,article,10.25300/MISQ/2023/17063,,
1867,P_001905,1905,pdf,3.0,48.0,WHEN SHOULD A SHARING PLATFORM ADOPT THE BILATERAL REVIEW SYSTEM? 1,MIS Quarterly,"Chen, Xuanqi and Li, Gang and Li, Shengli and Zheng, Quan",lfoppiano/grobid:0.8.1,data/pdfs/48_3/10document.pdf,article,10.25300/MISQ/2023/17596,,
1868,P_001906,1906,pdf,3.0,48.0,THE EFFECT OF BOTS ON HUMAN INTERACTION IN ONLINE COMMUNITIES 1,MIS Quarterly,"Safadi, Hani and Lalor, John P and Berente, Nicholas",lfoppiano/grobid:0.8.1,data/pdfs/48_3/16document.pdf,article,10.25300/MISQ/2023/17901,,
1869,P_001907,1907,pdf,3.0,48.0,CONNECTING CUSTOMERS AND MERCHANTS OFFLINE: EXPERIMENTAL EVIDENCE FROM THE COMMERCIALIZATION OF LAST-MILE STATIONS AT ALIBABA 1,MIS Quarterly,"Han, Brian Rongqing and Sun, Tianshu and Leon, Yang and Chu and Wu, Lixia and Godinho De Matos, Miguel",lfoppiano/grobid:0.8.1,data/pdfs/48_3/11document.pdf,article,10.25300/MISQ/2022/16674,,
1870,P_001908,1908,pdf,3.0,48.0,INFECTIOUS CONFIDENCE: UNRAVELING THE EFFECTS OF CONFIDENCE CONTAGION ON OVERFUNDING IN EQUITY CROWDFUNDING 1,MIS Quarterly,"Li, Yijing and Liu, Fei and Lim, Eric T K and Tan, Chee-Wee and Liu, Yong",lfoppiano/grobid:0.8.1,data/pdfs/48_3/12document.pdf,article,10.25300/MISQ/2023/16669,,
1871,P_001909,1909,pdf,3.0,48.0,TM-OKC: AN UNSUPERVISED TOPIC MODEL FOR TEXT IN ONLINE KNOWLEDGE COMMUNITIES 1,MIS Quarterly,"Zhang, Dongcheng and Zhang, Kunpeng and Yang, Yi and Schweidel, David A",lfoppiano/grobid:0.8.1,data/pdfs/48_3/4document.pdf,article,10.25300/MISQ/2023/17885,,
1872,P_001910,1910,pdf,3.0,48.0,PERFORMANCE IMPLICATIONS OF DIGITAL DISRUPTION IN STRATEGIC COMPETITION 1,MIS Quarterly,"Sting, Fabian J and Tarakci, Murat and Recker, Jan",lfoppiano/grobid:0.8.1,data/pdfs/48_3/15document.pdf,article,10.25300/MISQ/2024/17999,,
1873,P_001911,1911,pdf,3.0,48.0,DISINFORMATION SPILLOVER: UNCOVERING THE RIPPLE EFFECT OF BOT-ASSISTED FAKE SOCIAL ENGAGEMENT ON PUBLIC ATTENTION 1 Sanghak Lee,MIS Quarterly,"Carey, W. P and Shin, Donghyuk and Kwon, K. Hazel and Pil, Sang and Carey, Han W P and Lee, Seok Kee",lfoppiano/grobid:0.8.1,data/pdfs/48_3/1document.pdf,article,10.25300/MISQ/2023/17195,,
1874,P_001912,1912,pdf,3.0,48.0,CONCEPTUALIZATION AND MEASUREMENT OF VOICE-INTERACTION USABILITY: THE DEVELOPMENT OF COOPERATIVE PRINCIPLE THEORY FOR SMART PRODUCT USE 1,MIS Quarterly,"Chen, Qian and Gong, Yeming and Keil, Mark and Liu, Shan and Lu, Yaobin",lfoppiano/grobid:0.8.1,data/pdfs/48_3/7document.pdf,article,10.25300/MISQ/2023/17525,,
1875,P_001913,1913,pdf,3.0,48.0,TECHNO-SERVICE-PROFIT CHAIN: THE IMPACTS OF IOT-ENABLED ALGORITHMIC CUSTOMER SERVICE SYSTEMS FROM AN INTERDISCIPLINARY PERSPECTIVE 1,MIS Quarterly,"Chen, Liwei and Po, J. J and Hsieh, An and Chan, Kimmy Wa",lfoppiano/grobid:0.8.1,data/pdfs/48_3/9document.pdf,article,10.25300/MISQ/2023/16664,,
1876,P_001914,1914,pdf,3.0,48.0,THE RETURNS OF EARLY ADOPTION OF INFORMATION TECHNOLOGIES: ORDER OF ADOPTION OR LEVEL OF ADOPTION ADVANTAGES? 1,MIS Quarterly,"Gómez, Jaime and Palomas, Sergio",lfoppiano/grobid:0.8.1,data/pdfs/48_3/8document.pdf,article,10.25300/MISQ/2023/17125,,
1877,P_001915,1915,pdf,3.0,48.0,DOES SHARING MAKE MY DATA MORE INSECURE? AN EMPIRICAL STUDY ON HEALTH INFORMATION EXCHANGE AND DATA BREACHES 1,MIS Quarterly,"Zhang, Leting and Wattal, Sunil and Pang, Min-Seok",lfoppiano/grobid:0.8.1,data/pdfs/48_3/2document.pdf,article,10.25300/MISQ/2023/17479,,
1878,P_001916,1916,pdf,3.0,48.0,EDITOR'S COMMENTS,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/48_3/6document.pdf,article,,,
1879,P_001917,1917,pdf,3.0,48.0,"TIMELY, GRANULAR, AND ACTIONABLE: DESIGNING A SOCIAL LISTENING PLATFORM FOR PUBLIC HEALTH 3.0 1",MIS Quarterly,"Kitchens, Brent and Claggett, Jennifer L and Abbasi, Ahmed",lfoppiano/grobid:0.8.1,data/pdfs/48_3/3document.pdf,article,10.25300/MISQ/2023/17381,,
1880,P_001918,1918,pdf,,,"EDITOR'S COMMENTS When Is Enough, Enough? 1",MIS Quarterly,"Carter, Pamela and Saunders, Carol",lfoppiano/grobid:0.8.2,data/pdfs/edcommentsv30n4.pdf,article,,,
1881,P_001919,1919,pdf,,,EDITOR'S COMMENTS Celebrating 40 Years of MIS Quarterly: MISQ's History and Future Through the Lenses of its Editors-in-Chief,MIS Quarterly,"Rai, Arun",lfoppiano/grobid:0.8.2,data/pdfs/MISQ Celebrating 40 Years.pdf,article,,,
1882,P_001920,1920,pdf,1.0,49.0,RUPTURES DURING IT-ENABLED CHANGE: A SENSEMAKING AND IMBRICATION ANALYSIS 1,MIS Quarterly,"Haggerty, Nicole and Compeau, Deborah",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-13.pdf,article,10.25300/MISQ/2024/16767,,
1883,P_001921,1921,pdf,1.0,49.0,"DISENTANGLING THE CUSTOMER-LEVEL, CROSS-CHANNEL EFFECTS OF LARGE-ORDER-ADVANTAGED ONLINE SHIPPING POLICIES 1",MIS Quarterly,"Kanuri, Vamsi K and Crecelius, Andrew T and Kumar, Subodha",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-5.pdf,article,10.25300/MISQ/2024/18438,,
1884,P_001922,1922,pdf,1.0,49.0,"RUCKUS IN THE RENTALS, SEEKING NEW ARRANGEMENTS: REMEDYING THE IMPACT OF HOME-SHARING ON URBAN NOISE 1",MIS Quarterly,"Ding, Yi and Matta, Moksh and Gopal, Ram and Xu, Haifeng",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025.pdf,article,10.25300/MISQ/2024/18049,,
1885,P_001923,1923,pdf,1.0,49.0,"""COMPLEXITY IS THE WORST ENEMY OF SECURITY"": STUDYING CYBERSECURITY THROUGH THE LENS OF ORGANIZATIONAL COMPLEXITY 1",MIS Quarterly,"Schneier, Bruce and Vance, Anthony",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-8.pdf,article,,,
1886,P_001924,1924,pdf,1.0,49.0,DELIBERATIVE OR AUTOMATIC: DISENTANGLING THE DUAL PROCESSES BEHIND THE PERSUASIVE POWER OF ONLINE WORD-OF-MOUTH 1,MIS Quarterly,"Lei, Zhanfei and Yin, Dezhi and Zhang, Han",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-3.pdf,article,10.25300/MISQ/2024/17614,,
1887,P_001925,1925,pdf,1.0,49.0,THE CRITICAL CHALLENGE OF USING LARGE-SCALE DIGITAL EXPERIMENT PLATFORMS FOR SCIENTIFIC DISCOVERY 1,MIS Quarterly,"Abbasi, Ahmed and Somanchi, Sriram and Kelley, Ken",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-15.pdf,article,10.25300/MISQ/2024/18201,,
1888,P_001926,1926,pdf,1.0,49.0,HUMAN CAPITAL ACQUISITION IN RESPONSE TO DATA BREACHES 1,MIS Quarterly,"Bana, Sarah H and Argyros, George L and Brynjolfsson, Erik and Jin, Wang and Steffen, Sebastian and Wang, Xiupeng",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-1.pdf,article,10.25300/MISQ/2024/18352,,
1889,P_001927,1927,pdf,1.0,49.0,SELF-ORGANIZATION AND GOVERNANCE IN DIGITAL PLATFORM ECOSYSTEMS: AN INFORMATION ECOLOGY APPROACH 1,MIS Quarterly,"Engert, Martin and Hein, Andreas and Maruping, Likoebe M and Thatcher, Jason Bennett and Krcmar, Helmut",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-12.pdf,article,10.25300/MISQ/2024/18413,,
1890,P_001928,1928,pdf,1.0,49.0,THE DARK SIDE OF VOLUNTARY DATA SHARING 1,MIS Quarterly,"Li, Xi and Li, Bingqing and Yang, Zhilin",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-10.pdf,article,10.25300/MISQ/2024/18829,,
1891,P_001929,1929,pdf,1.0,49.0,REGULATING EMERGING TECHNOLOGIES: PROSPECTIVE SENSEMAKING THROUGH ABSTRACTION AND ELABORATION 1,MIS Quarterly,"Seidel, Stefan and Frick, Christoph J and Vom Brocke, Jan",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-9.pdf,article,10.25300/MISQ/2024/18039,,
1892,P_001930,1930,pdf,1.0,49.0,DO CROWDS VALIDATE FALSE DATA? SYSTEMATIC DISTORTION AND AFFECTIVE POLARIZATION 1,MIS Quarterly,"Pienta, Daniel A and Somanchi, Sriram and Vishwamitra, Nishant and Berente, Nicholas and Thatcher, Jason Bennett",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-2.pdf,article,10.25300/MISQ/2024/17482,,
1893,P_001931,1931,pdf,1.0,49.0,REGULATING DIGITAL PLATFORM ECOSYSTEMS THROUGH DATA SHARING AND DATA SILOING: CONSEQUENCES FOR INNOVATION AND WELFARE 1,MIS Quarterly,"Krämer, Jan and Shekhar, Shiva",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-11.pdf,article,10.25300/MISQ/2024/18428,,
1894,P_001932,1932,pdf,1.0,49.0,WHEN ALGORITHMS DELEGATE TO HUMANS: EXPLORING HUMAN-ALGORITHM INTERACTION AT UBER 1,MIS Quarterly,"Stelmaszak, Marta and Möhlmann, Mareike and Sørensen, Carsten",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-4.pdf,article,10.25300/MISQ/2024/17911,,
1895,P_001933,1933,pdf,1.0,49.0,CORRECTING MEASUREMENT ERROR IN REGRESSION MODELS WITH VARIABLES CONSTRUCTED FROM AGGREGATED OUTPUT OF DATA MINING MODELS 1,MIS Quarterly,"Qiao, Mengke and Huang, Ke-Wei",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-14.pdf,article,10.25300/MISQ/2024/18026,,
1896,P_001934,1934,pdf,1.0,49.0,TAMING COMPLEXITY IN THE CYBERSECURITY OF MULTIHOSPITAL SYSTEMS: THE ROLE OF ENTERPRISE-WIDE DATA ANALYTICS PLATFORMS 1,MIS Quarterly,"Tanriverdi, Hüseyin and Kwon, Juhee and Im, Ghiyoung",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-6.pdf,article,10.25300/MISQ/2024/17752,,
1897,P_001935,1935,pdf,1.0,49.0,HOW MERGERS AND ACQUISITIONS INCREASE DATA BREACHES: A COMPLEXITY PERSPECTIVE 1,MIS Quarterly,"Liang, Huigang and Srinivas, Santhosh and Xue, Yajiong",lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-7.pdf,article,10.25300/MISQ/2023/17703,,
1898,P_001936,1936,pdf,1.0,49.0,EDITOR'S COMMENTS RESEARCH ARTICLE,MIS Quarterly,,lfoppiano/grobid:0.8.2,data/pdfs/49_1/EBSCO-FullText-04.08.2025-16.pdf,article,,,
1899,P_001937,1937,pdf,2.0,49.0,BREACHED AND DENIED: THE COST OF DATA BREACHES ON INDIVIDUALS AS MORTGAGE APPLICATION DENIALS 1,MIS Quarterly,"Pang, Min-Seok and Vance, Anthony",lfoppiano/grobid:0.8.2,data/pdfs/49_2/EBSCO-FullText-04.08.2025-13.pdf,article,10.25300/MISQ/2024/18787,,
1900,P_001938,1938,pdf,2.0,49.0,SUPPORTING COMMUNITY FIRST RESPONDERS IN AGING IN PLACE: AN ACTION DESIGN FOR A COMMUNITY-BASED SMART ACTIVITY MONITORING SYSTEM 1,MIS Quarterly,"Leong, Carmen and Hsu, Carol and Goonawardene, Nadee and Tan, Hwee-Pink",lfoppiano/grobid:0.8.2,data/pdfs/49_2/EBSCO-FullText-04.08.2025-5.pdf,article,10.25300/MISQ/2024/18446,,
