ID,orig_ID,orig_source,url,pages,number,volume,year,title,journal,author,doi,ENTRYTYPE,language,metadata_source,dblp_key
D_000875,000875,dblp,,,2,28,2019,"Critical review of organisation-technology sensemaking - towards technology materiality, discovery, and action",European Journal of Information Systems,"Mesgari, Mostafa and Okoli, Chitu",10.1080/0960085X.2018.1524420,article,,DBLP,https://dblp.org/rec/journals/ejis/MesgariO19
D_000876,000876,dblp,,,5,28,2019,How long can this party last? What the rise and fall of OR/MS can teach us about the future of business analytics,European Journal of Information Systems,"Otondo, Robert F.",10.1080/0960085X.2019.1598609,article,,DBLP,https://dblp.org/rec/journals/ejis/Otondo19
D_000877,000877,dblp,,,3,28,2019,Determinants and heterogeneity of switching costs in IT outsourcing - estimates from firm-level data,European Journal of Information Systems,"Peukert, Christian",10.1080/0960085X.2018.1529374,article,,DBLP,https://dblp.org/rec/journals/ejis/Peukert19
D_000878,000878,dblp,,,4,28,2019,Are social bots a real threat? An agent-based model of the spiral of silence to analyse the impact of manipulative actors in social networks,European Journal of Information Systems,"Ross, Björn and Pilz, Laura and Cabrera, Benjamin and Brachten, Florian and Neubaum, German and Stieglitz, Stefan",10.1080/0960085X.2018.1560920,article,,DBLP,https://dblp.org/rec/journals/ejis/RossPCBNS19
D_000879,000879,dblp,,,1,28,2019,Elaborating ADR while drifting away from its essence - A commentary on Mullarkey and Hevner,European Journal of Information Systems,"Sein, Maung K. and Rossi, Matti",10.1080/0960085X.2018.1527189,article,,DBLP,https://dblp.org/rec/journals/ejis/SeinR19
D_000880,000880,dblp,,,2,28,2019,Understanding the role of social networking sites in the subjective well-being of users - a diary study,European Journal of Information Systems,"Wenninger, Helena and Krasnova, Hanna and Buxmann, Peter",10.1080/0960085X.2018.1496883,article,,DBLP,https://dblp.org/rec/journals/ejis/WenningerKB19
D_000881,000881,dblp,,,1,28,2019,Thanks to Reviewers,European Journal of Information Systems,,10.1080/0960085X.2019.1565656,article,,DBLP,https://dblp.org/rec/journals/ejis/X19
D_000882,000882,dblp,,,3,28,2019,How does online interactional unfairness matter for patient-doctor relationship quality in online health consultation? The contingencies of professional seniority and disease severity,European Journal of Information Systems,"Zhang, Xiaofei and Guo, Xitong and Lai, Kee-hung and Wu, Yi",10.1080/0960085X.2018.1547354,article,,DBLP,https://dblp.org/rec/journals/ejis/ZhangGLW19
D_000883,000883,dblp,,,2,29,2020,Artefactual and empirical contributions in information systems research,European Journal of Information Systems,"Ågerfalk, Pär J. and Karlsson, Fredrik J.",10.1080/0960085X.2020.1743051,article,,DBLP,https://dblp.org/rec/journals/ejis/AgerfalkK20
D_000884,000884,dblp,,,3,29,2020,Information systems in the age of pandemics - COVID-19 and beyond,European Journal of Information Systems,"Ågerfalk, Pär J. and Conboy, Kieran and Myers, Michael D.",10.1080/0960085X.2020.1771968,article,,DBLP,https://dblp.org/rec/journals/ejis/AgerfalkCM20
D_000885,000885,dblp,,,6,29,2020,Does the end justify the means?Information systems and control society in the age of pandemics,European Journal of Information Systems,"Leclercq-Vandelannoitte, Aurélie and Aroles, Jeremy",10.1080/0960085X.2020.1820912,article,,DBLP,https://dblp.org/rec/journals/ejis/Leclercq-Vandelannoitte20
D_000886,000886,dblp,,,6,29,2020,Desperately seeking the artefacts and the foundations of native theory in gamification research - why information systems researchers can play a legitimate role in this discourse and how they can better contribute,European Journal of Information Systems,"Lowry, Paul Benjamin and Petter, Stacie and Leimeister, Jan Marco",10.1080/0960085X.2020.1841574,article,,DBLP,https://dblp.org/rec/journals/ejis/LowryPL20
D_000887,000887,dblp,,,1,29,2020,Artificial intelligence as digital agency,European Journal of Information Systems,"Ågerfalk, Pär J.",10.1080/0960085X.2020.1721947,article,,DBLP,https://dblp.org/rec/journals/ejis/Agerfalk20
D_000888,000888,dblp,,,3,29,2020,Digital transformation and the new logics of business process management,European Journal of Information Systems,"Baiyere, Abayomi and Salmela, Hannu and Tapanainen, Tommi",10.1080/0960085X.2020.1718007,article,,DBLP,https://dblp.org/rec/journals/ejis/BaiyereST20
D_000889,000889,dblp,,,5,29,2020,Virtually in this together - how web-conferencing systems enabled a new virtual togetherness during the COVID-19 crisis,European Journal of Information Systems,"Hacker, Janine and Brocke, Jan vom and Handali, Joshua and Otto, Markus and Schneider, Johannes",10.1080/0960085X.2020.1814680,article,,DBLP,https://dblp.org/rec/journals/ejis/HackerBHOS20
D_000890,000890,dblp,,,5,29,2020,Ideological shifts in open source orchestration - examining the influence of licence choice and organisational participation on open source project outcomes,European Journal of Information Systems,"Medappa, Poonacha K. and Srivastava, Shirish C.",10.1080/0960085X.2020.1756003,article,,DBLP,https://dblp.org/rec/journals/ejis/MedappaS20
D_000891,000891,dblp,,,3,29,2020,A multi-level influence model of COVID-19 themed cybercrime,European Journal of Information Systems,"Naidoo, Rennie",10.1080/0960085X.2020.1771222,article,,DBLP,https://dblp.org/rec/journals/ejis/Naidoo20
D_000892,000892,dblp,,,2,29,2020,The complementarity of autonomy and control in mobile work,European Journal of Information Systems,"Porter, Amanda J. and van den Hooff, Bart",10.1080/0960085X.2020.1728200,article,,DBLP,https://dblp.org/rec/journals/ejis/PorterH20
D_000893,000893,dblp,,,6,29,2020,Ingredients for successful badges - evidence from a field experiment in bike commuting,European Journal of Information Systems,"Sheffler, Zachary J. and Liu, De and Curley, Shawn P.",10.1080/0960085X.2020.1808539,article,,DBLP,https://dblp.org/rec/journals/ejis/ShefflerLC20
D_000894,000894,dblp,,,5,29,2020,Containing COVID-19 through physical distancing - the impact of real-time crowding information,European Journal of Information Systems,"Adam, Martin and Werner, Dominick and Wendt, Charlotte and Benlian, Alexander",10.1080/0960085X.2020.1814681,article,,DBLP,https://dblp.org/rec/journals/ejis/AdamWWB20
D_000895,000895,dblp,,,6,29,2020,Effects of structural and trait competitiveness stimulated by points and leaderboards on user engagement and performance growth - A natural experiment with gamification in an informal learning environment,European Journal of Information Systems,"Amo, Laura and Liao, Ruochen and Kishore, Rajiv and Rao, Hejamadi Raghav",10.1080/0960085X.2020.1808540,article,,DBLP,https://dblp.org/rec/journals/ejis/AmoLKR20
D_000896,000896,dblp,,,1,29,2020,Advancing a NeuroIS research agenda with four areas of societal contributions,European Journal of Information Systems,"Brocke, Jan vom and Hevner, Alan R. and Léger, Pierre-Majorique and Walla, Peter and Riedl, René",10.1080/0960085X.2019.1708218,article,,DBLP,https://dblp.org/rec/journals/ejis/BrockeHLWR20
D_000897,000897,dblp,,,3,29,2020,Architectural alignment of process innovation and digital infrastructure in a high-tech hospital,European Journal of Information Systems,"Bygstad, Bendik and Øvrelid, Egil",10.1080/0960085X.2020.1728201,article,,DBLP,https://dblp.org/rec/journals/ejis/BygstadO20
D_000898,000898,dblp,,,6,29,2020,Choose your own training adventure - designing a gamified SETA artefact for improving information security and privacy through interactive storytelling,European Journal of Information Systems,"Dincelli, Ersin and Chengalur-Smith, InduShobha N.",10.1080/0960085X.2020.1797546,article,,DBLP,https://dblp.org/rec/journals/ejis/DincelliC20
D_000899,000899,dblp,,,1,29,2020,IT value creation in public sector - how IT-enabled capabilities mitigate tradeoffs in public organisations,European Journal of Information Systems,"Goh, Jie Mein and Arenas, Alvaro E.",10.1080/0960085X.2019.1708821,article,,DBLP,https://dblp.org/rec/journals/ejis/GohA20
D_000900,000900,dblp,,,2,29,2020,Gamifying knowledge sharing in humanitarian organisations - a design science journey,European Journal of Information Systems,"Holzer, Adrian and Kocher, Bruno and Bendahan, Samuel and Cardia, Isabelle Vonèche and Mazuze, Jorge and Gillet, Denis",10.1080/0960085X.2020.1718009,article,,DBLP,https://dblp.org/rec/journals/ejis/HolzerKBCMG20
D_000901,000901,dblp,,,6,29,2020,From Elements to Structures - An Agenda for Organisational Gamification,European Journal of Information Systems,"Khan, Ali and Boroomand, Farzam and Webster, Jane and Minocher, Xerxes",10.1080/0960085X.2020.1780963,article,,DBLP,https://dblp.org/rec/journals/ejis/KhanBWM20
D_000902,000902,dblp,,,3,29,2020,What drives unverified information sharing and cyberchondria during the COVID-19 pandemic?,European Journal of Information Systems,"Laato, Samuli and Islam, A. K. M. Najmul and Islam, Muhammad Nazrul and Whelan, Eoin",10.1080/0960085X.2020.1770632,article,,DBLP,https://dblp.org/rec/journals/ejis/LaatoIIW20
D_000903,000903,dblp,,,4,29,2020,Efficiency creep and shadow innovation - enacting ambidextrous IT Governance in the public sector,European Journal of Information Systems,"Magnusson, Johan and Koutsikouri, Dina and Päivärinta, Tero",10.1080/0960085X.2020.1740617,article,,DBLP,https://dblp.org/rec/journals/ejis/MagnussonKP20
D_000904,000904,dblp,,,3,29,2020,Building a complementary agenda for business process management and digital innovation,European Journal of Information Systems,"Mendling, Jan and Pentland, Brian T. and Recker, Jan",10.1080/0960085X.2020.1755207,article,,DBLP,https://dblp.org/rec/journals/ejis/MendlingPR20
D_000905,000905,dblp,,,3,29,2020,Examining the interplay between big data analytics and contextual factors in driving process innovation capabilities,European Journal of Information Systems,"Mikalef, Patrick and Krogstie, John",10.1080/0960085X.2020.1740618,article,,DBLP,https://dblp.org/rec/journals/ejis/MikalefK20
D_000906,000906,dblp,,,1,29,2020,Conceptualisation and validation of system use reduction as a self-regulatory IS use behaviour,European Journal of Information Systems,"Osatuyi, Babajide and Turel, Ofir",10.1080/0960085X.2019.1709575,article,,DBLP,https://dblp.org/rec/journals/ejis/OsatuyiT20
D_000907,000907,dblp,,,2,29,2020,Feedback at scale - designing for accurate and timely practical digital skills evaluation,European Journal of Information Systems,"Piccoli, Gabriele and Rodriguez, Joaquin Alfredo and Palese, Biagio and Bartosiak, Marcin Lukasz",10.1080/0960085X.2019.1701955,article,,DBLP,https://dblp.org/rec/journals/ejis/PiccoliRPB20
D_000908,000908,dblp,,,4,29,2020,Chasing John Snow - data analytics in the COVID-19 era,European Journal of Information Systems,"Pietz, Jesse and McCoy, Scott and Wilck, Joseph",10.1080/0960085X.2020.1793698,article,,DBLP,https://dblp.org/rec/journals/ejis/PietzMW20
D_000909,000909,dblp,,,5,29,2020,Contact-tracing apps and alienation in the age of COVID-19,European Journal of Information Systems,"Rowe, Frantz and Ngwenyama, Ojelanki K. and Richet, Jean-Loup",10.1080/0960085X.2020.1803155,article,,DBLP,https://dblp.org/rec/journals/ejis/RoweNR20
D_000910,000910,dblp,,,1,29,2020,"Building on shaky foundations? Lack of falsification and knowledge contestation in IS theories, methods, and practices",European Journal of Information Systems,"Salovaara, Antti and Upreti, Bikesh Raj and Nykänen, Jussi and Merikivi, Jani",10.1080/0960085X.2019.1685737,article,,DBLP,https://dblp.org/rec/journals/ejis/SalovaaraUNM20
D_000911,000911,dblp,,,6,29,2020,Capturing the complexity of gamification elements - a holistic approach for analysing existing and deriving novel gamification designs,European Journal of Information Systems,"Schöbel, Sofia Marlena and Janson, Andreas and Söllner, Matthias",10.1080/0960085X.2020.1796531,article,,DBLP,https://dblp.org/rec/journals/ejis/SchobelJS20
D_000912,000912,dblp,,,1,29,2020,"IT-based reminders for medication adherence - systematic review, taxonomy, framework and research directions",European Journal of Information Systems,"Singh, Neetu and Varshney, Upkar",10.1080/0960085X.2019.1701956,article,,DBLP,https://dblp.org/rec/journals/ejis/SinghV20
D_000913,000913,dblp,,,4,29,2020,Information Technology and the pandemic - a preliminary multinational analysis of the impact of mobile tracking technology on the COVID-19 contagion control,European Journal of Information Systems,"Urbaczewski, Andrew and Lee, Young-Jin",10.1080/0960085X.2020.1802358,article,,DBLP,https://dblp.org/rec/journals/ejis/UrbaczewskiL20
D_000914,000914,dblp,,,4,29,2020,Exploring smartness in public sector innovation - creating smart public services with the Internet of Things,European Journal of Information Systems,"Velsberg, Ott and Westergren, Ulrika H. and Jonsson, Katrin",10.1080/0960085X.2020.1761272,article,,DBLP,https://dblp.org/rec/journals/ejis/VelsbergWJ20
D_000915,000915,dblp,,,4,29,2020,Enabling collaboration and innovation in Denver's smart city through a living lab - a social capital perspective,European Journal of Information Systems,"Bartelt, Valerie L. and Urbaczewski, Andrew and Mueller, Andrew G. and Sarker, Suprateek",10.1080/0960085X.2020.1762127,article,,DBLP,https://dblp.org/rec/journals/ejis/BarteltUMS20
D_000916,000916,dblp,,,4,29,2020,IT-enabled innovation in the public sector - introduction to the special issue,European Journal of Information Systems,"Benbunan-Fich, Raquel and Desouza, Kevin C. and Andersen, Kim Normann",10.1080/0960085X.2020.1814989,article,,DBLP,https://dblp.org/rec/journals/ejis/Benbunan-FichDA20
D_000917,000917,dblp,,,2,29,2020,Detection of early warning signals for overruns in IS projects - linguistic analysis of business case language,European Journal of Information Systems,"Benschop, Nick and Hilhorst, Cokky A. R. and Nuijten, Arno L. P. and Keil, Mark",10.1080/0960085X.2020.1742587,article,,DBLP,https://dblp.org/rec/journals/ejis/BenschopHNK20
D_000918,000918,dblp,,,6,29,2020,Exploitation and exploration of IT in times of pandemic - from dealing with emergency to institutionalising crisis practices,European Journal of Information Systems,"Carugati, Andrea and Mola, Lapo and Plé, Loïc and Lauwers, Marion and Giangreco, Antonio",10.1080/0960085X.2020.1832868,article,,DBLP,https://dblp.org/rec/journals/ejis/CarugatiMPLG20
D_000919,000919,dblp,,,5,29,2020,"Orchestrating automation and sharing in DevOps teams - a revelatory case of job satisfaction factors, risk and work conditions",European Journal of Information Systems,"Hemon, Aymeric and Rowe, Frantz and Monnier-Senicourt, Laetitia",10.1080/0960085X.2020.1782276,article,,DBLP,https://dblp.org/rec/journals/ejis/HemonRM20
