ID,ENTRYTYPE,author,journal,title,year,volume,number,url,dblp_key,doi,file,grobid-version,note,pages,language,cited_by
001028,article,"Davenport, Thomas H. and Beers, Michael C.",Journal of Management Information Systems,Managing Information about Processes,1995,12,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1995.11518070,,10.1080/07421222.1995.11518070,,,,57--80,,
001029,article,"Lowry, Paul Benjamin and Cao, Jinwei and Everard, Andrea",Journal of Management Information Systems,Privacy Concerns Versus Desire for Interpersonal Awareness in Driving the Use of Self-Disclosure Technologies: The Case of Instant Messaging in Two Cultures,2011,27,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222270406,,10.2753/MIS0742-1222270406,,,,163--200,,
001030,article,"Bakos, J. Yannis and Brynjolfsson, Erik",Journal of Management Information Systems,"Information Technology, Incentives, and the Optimal Number of Suppliers",1993,10,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1993.11517999,,10.1080/07421222.1993.11517999,,,,37--53,,
001031,article,"Franceschi, Katherine and Lee, Ronald M. and Zanakis, Stelios H. and Hinds, David",Journal of Management Information Systems,Engaging Group E-Learning in Virtual Worlds,2009,26,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222260104,,10.2753/MIS0742-1222260104,,,,73--100,,
001032,article,"Karimi, Jahangir and Somers, Toni M. and Gupta, Yash P.",Journal of Management Information Systems,Impact of Information Technology Management Practices on Customer Service,2001,17,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2001.11045661,,10.1080/07421222.2001.11045661,,,,125--158,,
001033,article,"Chau, Patrick Y.K.",Journal of Management Information Systems,An Empirical Assessment of a Modified Technology Acceptance Model,1996,13,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1996.11518128,,10.1080/07421222.1996.11518128,,,,185--204,,
001034,article,"FANG, XIAOWEN and CHAN, SUSY and BRZEZINSKI, JACEK and XU, SHUANG",Journal of Management Information Systems,Moderating Effects of Task Type on Wireless Technology Acceptance,2005,22,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222220305,,10.2753/MIS0742-1222220305,,,,123--157,,
001035,article,"Jarvenpaa, Sirkka L. and Staples, D. Sandy",Journal of Management Information Systems,Exploring Perceptions of Organizational Ownership of Information and Expertise,2001,18,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2001.11045673,,10.1080/07421222.2001.11045673,,,,151--183,,
001036,article,"Gold, Andrew H. and Malhotra, Arvind and Segars, Albert H.",Journal of Management Information Systems,Knowledge Management: An Organizational Capabilities Perspective,2001,18,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2001.11045669,,10.1080/07421222.2001.11045669,,,,185--214,,
001037,article,"ZHU, KEVIN and KRAEMER, KENNETH L. and DEDRICK, JASON",Journal of Management Information Systems,Information Technology Payoff in E-Business Environments: An International Perspective on Value Creation of E-Business in the Financial Services Industry,2004,21,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2004.11045797,,10.1080/07421222.2004.11045797,,,,17--54,,
001038,article,"Cyr, Dianne",Journal of Management Information Systems,"Modeling Web Site Design Across Cultures: Relationships to Trust, Satisfaction, and E-Loyalty",2008,24,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222240402,,10.2753/MIS0742-1222240402,,,,47--72,,
001039,article,"Chen, Jianqing and Xu, Hong and Whinston, Andrew B.",Journal of Management Information Systems,Moderated Online Communities and Quality of User-Generated Content,2011,28,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280209,,10.2753/MIS0742-1222280209,,,,237--268,,
001040,article,"Vreede, Gert-Jan de and Jones, Noel and Mgaya, Rabson J.",Journal of Management Information Systems,Exploring the Application and Acceptance of Group Support Systems in Africa,1998,15,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1998.11518218,,10.1080/07421222.1998.11518218,,,,197--234,,
001041,article,"Chen, Hailiang and Hu, Yu Jeffrey and Huang, Shan",Journal of Management Information Systems,Monetary Incentive and Stock Opinions on Social Media,2019,36,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2019.1598686,,10.1080/07421222.2019.1598686,,,,391--417,,
001042,article,"Rice, Ronald E.",Journal of Management Information Systems,Relating Electronic Mail Use and Network Structure to R&D Work Networks and Performance,1994,11,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1994.11518028,,10.1080/07421222.1994.11518028,,,,9--29,,
001043,article,"CHURILOV, LEONID and BAGIROV, ADYL and SCHWARTZ, DANIEL and SMITH, KATE and DALLY, MICHAEL",Journal of Management Information Systems,Data Mining with Combined Use of Optimization Techniques and Self-Organizing Maps for Improving Risk Grouping Rules: Application to Prostate Cancer Patients,2005,21,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2005.11045826,,10.1080/07421222.2005.11045826,,,,85--100,,
001044,article,"Sabherwal, Rajiv and King, William R.",Journal of Management Information Systems,An Empirical Taxonomy of the Decision-Making Processes Concerning Strategic Applications of Information Systems,1995,11,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1995.11518064,,10.1080/07421222.1995.11518064,,,,177--214,,
001045,article,"Gemino, Andrew and Reich, Blaize Horner and Sauer, Chris",Journal of Management Information Systems,A Temporal Model of Information Technology Project Performance,2007,24,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222240301,,10.2753/MIS0742-1222240301,,,,9--44,,
001046,article,"Mani, Deepa and Barua, Anitesh",Journal of Management Information Systems,The Impact of Firm Learning on Value Creation in Strategic Outsourcing Relationships,2015,32,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2015.1029379,,10.1080/07421222.2015.1029379,,,,9--38,,
001047,article,"Cronan, Timothy Paul and Douglas, David E.",Journal of Management Information Systems,End-User Training and Computing Effectiveness in Public Agencies: An Empirical Study,1990,6,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1990.11517870,,10.1080/07421222.1990.11517870,,,,21--39,,
001048,article,"Lee, Choong C. and Grover, Varun",Journal of Management Information Systems,Exploring Mediation between Environmental and Structural Attributes: The Penetration of Communication Technologies in Manufacturing Organizations,1999,16,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1999.11518261,,10.1080/07421222.1999.11518261,,,,187--217,,
001049,article,"PAULEEN, DAVID J.",Journal of Management Information Systems,An Inductively Derived Model of Leader-Initiated Relationship Building with Virtual Team Members,2003,20,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045771,,10.1080/07421222.2003.11045771,,,,227--256,,
001050,article,"Zhuang, Yunhui and Choi, Yunsik and He, Shu and Leung, Alvin Chung Man and Lee, Gene Moo and Whinston, Andrew",Journal of Management Information Systems,"Understanding Security Vulnerability Awareness, Firm Incentives, and ICT Development in Pan-Asia",2020,37,3,https://www.tandfonline.com/doi/full/10.1080/07421222.2020.1790185,,10.1080/07421222.2020.1790185,,,,668--693,,
001051,article,"Chatterjee, Sutirtha and Moody, Gregory and Lowry, Paul Benjamin and Chakraborty, Suranjan and Hardin, Andrew",Journal of Management Information Systems,Strategic Relevance of Organizational Virtues Enabled by Information Technology in Organizational Innovation,2015,32,3,https://www.tandfonline.com/doi/full/10.1080/07421222.2015.1099180,,10.1080/07421222.2015.1099180,,,,158--196,,
001052,article,"Overby, Eric and Mitra, Sabyasachi",Journal of Management Information Systems,Physical and Electronic Wholesale Markets: An Empirical Analysis of Product Sorting and Market Function,2014,31,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222310202,,10.2753/MIS0742-1222310202,,,,11--46,,
001053,article,"Qiu, Liangfei and Tang, Qian and Whinston, Andrew B.",Journal of Management Information Systems,Two Formulas for Success in Social Media: Learning and Network Effects,2015,32,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2015.1138368,,10.1080/07421222.2015.1138368,,,,78--108,,
001054,article,"Lowry, Paul Benjamin and Zhang, Jun and Moody, Gregory D. and Chatterjee, Sutirtha and Wang, Chuang and Wu, Tailai",Journal of Management Information Systems,An Integrative Theory Addressing Cyberharassment in the Light of Technology-Based Opportunism,2019,36,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2019.1661090,,10.1080/07421222.2019.1661090,,,,1142--1178,eng,
001055,article,"Banker, Rajiv D. and Kauffman, Robert J. and Morey, Richard C.",Journal of Management Information Systems,Measuring Gains in Operational Efficiency from Information Technology: A Study of the Positran Deployment at Hardee’s Inc.,1990,7,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1990.11517888,,10.1080/07421222.1990.11517888,,,,29--54,,
001056,article,"""Candy"" Tang, Qian and ""Kenneth"" Cheng, Hsing",Journal of Management Information Systems,Optimal Strategies for a Monopoly Intermediary in the Supply Chain of Complementary Web Services,2006,23,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222230310,,10.2753/MIS0742-1222230310,,,,275--307,,
001057,article,,Journal of Management Information Systems,Identification of Comment Authorship in Anonymous Group Support Systems,2003,20,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045755,,10.1080/07421222.2003.11045755,,,,301--329,,
001058,article,"Granados, Nelson F. and Kauffman, Robert J. and Lai, Hsiangchu and Lin, Huang-chi",Journal of Management Information Systems,"Decommoditization, Resonance Marketing, and Information Technology: An Empirical Study of Air Travel Services amid Channel Conflict",2011,28,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280203,,10.2753/MIS0742-1222280203,,,,39--74,,
001059,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,1992,8,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1992.11517935,,10.1080/07421222.1992.11517935,,,,3--4,,
001060,article,"Ellis, Clarence A. and Rein, Gail L. and Jarvenpaa, Sirkka L.",Journal of Management Information Systems,Nick Experimentation: Selected Results Concerning Effectiveness of Meeting Support Technology,1989,6,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1989.11517861,,10.1080/07421222.1989.11517861,,,,7--24,,
001061,article,"Munro, Malcolm C. and Huff, Sid L. and Moore, Gary",Journal of Management Information Systems,Expansion and Control of End-User Computing,1987,4,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1987.11517798,,10.1080/07421222.1987.11517798,,,,5--27,,
001062,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,2006,23,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222230200,,10.2753/MIS0742-1222230200,,,,5--6,,
001063,article,"Chen, Tao and Kenneth Cheng, Hsing and (Jimmy) Jin, Yong and Li, Shengli and Qiu, Liangfei",Journal of Management Information Systems,Impact of Competition on Innovations of IT Industry: An Empirical Investigation,2021,38,3,https://www.tandfonline.com/doi/full/10.1080/07421222.2021.1962590,,10.1080/07421222.2021.1962590,,,,647--666,,
001064,article,"Zhao, Xia and Tian, Jing and Xue, Ling",Journal of Management Information Systems,Herding and Software Adoption: A Re-Examination Based on Post-Adoption Software Discontinuance,2020,37,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2020.1759941,,10.1080/07421222.2020.1759941,,,,484--509,,
001065,article,"Ragowsky, Arik and Stern, Myles and Adams, Dennis A.",Journal of Management Information Systems,Relating Benefits from Using IS to an Organization’s Operating Characteristics: Interpreting Results from Two Countries,2000,16,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2000.11518270,,10.1080/07421222.2000.11518270,,,,175--194,,
001066,article,"HONG, WEIYIN and THONG, JAMES Y.L. and TAM, KAR YAN",Journal of Management Information Systems,The Effects of Information Format and Shopping Task on Consumers' Online Shopping Behavior: A Cognitive Fit Perspective,2004,21,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.2004.11045812,,10.1080/07421222.2004.11045812,,,,149--184,,
001067,article,"Susarla, Anjana and Barua, Anitesh and Whinston, Andrew B.",Journal of Management Information Systems,"A Transaction Cost Perspective of the ""Software as a Service"" Business Model",2009,26,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222260209,,10.2753/MIS0742-1222260209,,,,205--240,,
001068,article,"Hardin, Andrew and Looney, Clayton A. and Moody, Gregory D.",Journal of Management Information Systems,Assessing the Credibility of Decisional Guidance Delivered by Information Systems,2017,34,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2017.1394073,,10.1080/07421222.2017.1394073,,,,1143--1168,,
001069,article,"Paradice, David B. and Courtney, James F.",Journal of Management Information Systems,Controlling Bias in User Assertions in Expert Decision Support Systems for Problem Formulation,1986,3,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1986.11517754,,10.1080/07421222.1986.11517754,,,,52--64,,
001070,article,"Nanduri, Sastry and Rugaber, Spencer",Journal of Management Information Systems,Requirements Validation via Automated Natural Language Parsing,1995,12,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1995.11518088,,10.1080/07421222.1995.11518088,,,,9--19,,
001071,article,"Kasper, George M.",Journal of Management Information Systems,The Effect of User-Developed DSS Applications on Forecasting Decision-Making Performance in an Experimental Setting,1985,2,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1985.11517728,,10.1080/07421222.1985.11517728,,,,26--39,,
001072,article,"Mukhopadhyay, Tridas and Cooper, Randolph B.",Journal of Management Information Systems,A Microeconomic Production Assessment of the Business Value of Management Information Systems: The Case of Inventory Control,1993,10,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1993.11517989,,10.1080/07421222.1993.11517989,,,,33--56,,
001073,article,"Horng, Jorng-Tzong and Chen, Gwo-Dong and Liu, Baw-Jhiune",Journal of Management Information Systems,Extending SQL with Graph Matching and Set Covering for Decision Support Applications,1994,11,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1994.11518032,,10.1080/07421222.1994.11518032,,,,101--129,,
001074,article,,Journal of Management Information Systems,"Index to Journal of Management Information Systems, Volume 4, 1987-1988",1988,4,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1988.11517811,,10.1080/07421222.1988.11517811,,,,106--108,,
001075,article,"WIGAND, ROLF T. and STEINFIELD, CHARLES W. and MARKUS, M. LYNNE",Journal of Management Information Systems,Information Technology Standards Choices and Industry Structure Outcomes: The Case of the U.S. Home Mortgage Industry,2005,22,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.2005.11045843,,10.1080/07421222.2005.11045843,,,,165--191,,
